name,price,nro_of_nights,star_rating,review_score,review_count,room_type,part_of_city,distance_from_center,url
Renaissance Amsterdam Hotel,1547,1,5,7.6,725.0,Twin Room,Amsterdam City Centre,0.5,https://www.booking.com/hotel/nl/renaissance.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=221&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682219&all_sr_blocks=1064325_95129241_0_2_0&highlighted_blocks=1064325_95129241_0_2_0&matching_block_id=1064325_95129241_0_2_0&sr_pri_blocks=1064325_95129241_0_2_0__154723&from_sustainable_property_sr=1&from=searchresults
Amsterdam House Hotel,1019,1,3,7.7,2084.0,Budget Twin Room,Amsterdam City Centre,0.6,https://www.booking.com/hotel/nl/hoteleureka.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=222&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682219&all_sr_blocks=1088522_0_2_0_0&highlighted_blocks=1088522_0_2_0_0&matching_block_id=1088522_0_2_0_0&sr_pri_blocks=1088522_0_2_0_0__101866&from=searchresults
Camping Zeeburg Amsterdam,427,1,3,8.3,2834.0,Queen Room with Shared Bathroom,Zeeburg,4.6,https://www.booking.com/hotel/nl/camping-zeeburg-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=223&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682219&all_sr_blocks=760509004_368939494_2_0_0&highlighted_blocks=760509004_368939494_2_0_0&matching_block_id=760509004_368939494_2_0_0&sr_pri_blocks=760509004_368939494_2_0_0__42711&from_sustainable_property_sr=1&from=searchresults
Hotel Artemis Amsterdam,526,1,4,8.1,3624.0,Superior Twin Room,Slotervaart,5.8,https://www.booking.com/hotel/nl/hoteartemisamsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=224&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682219&all_sr_blocks=1111202_95133735_0_2_0&highlighted_blocks=1111202_95133735_0_2_0&matching_block_id=1111202_95133735_0_2_0&sr_pri_blocks=1111202_95133735_0_2_0__52600&from_sustainable_property_sr=1&from=searchresults
Stayokay Hostel Amsterdam Vondelpark,724,1,,8.6,7359.0,Twin Room with Bunk Beds and Private Bathroom with Shower,Oud-West,1.7,https://www.booking.com/hotel/nl/stayokayamdamvond.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=225&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682219&all_sr_blocks=1102410_119945791_0_2_0&highlighted_blocks=1102410_119945791_0_2_0&matching_block_id=1102410_119945791_0_2_0&sr_pri_blocks=1102410_119945791_0_2_0__72432&from=searchresults
DoubleTree by Hilton Amsterdam Centraal Station,1088,1,4,8.3,818.0,Twin Room,Amsterdam City Centre,1.0,https://www.booking.com/hotel/nl/double-tree-by-hilton-amsterdam-centraal-station.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=226&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=28888340_94704540_2_34_0&highlighted_blocks=28888340_94704540_2_34_0&matching_block_id=28888340_94704540_2_34_0&sr_pri_blocks=28888340_94704540_2_34_0__108817&from_sustainable_property_sr=1&from=searchresults
The Social Hub Amsterdam West Extended Stay,677,1,3,7.7,13.0,Standard Double Room,Slotervaart,3.8,https://www.booking.com/hotel/nl/the-social-hub-amsterdam-extended-stay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=227&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1407156502_412490516_0_2_0_1114191&highlighted_blocks=1407156502_412490516_0_2_0_1114191&matching_block_id=1407156502_412490516_0_2_0_1114191&sr_pri_blocks=1407156502_412490516_0_2_0_1114191_67661&from=searchresults
easyHotel Amsterdam Arena Boulevard,585,1,2,7.7,7195.0,Economy Double Room,Zuidoost,7.5,https://www.booking.com/hotel/nl/easyhotel-amsterdam-arena-boulevard.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=228&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=206427501_0_2_0_0&highlighted_blocks=206427501_0_2_0_0&matching_block_id=206427501_0_2_0_0&sr_pri_blocks=206427501_0_2_0_0__58469&from=searchresults
Met Hotel Amsterdam,803,1,4,8.9,1872.0,Queen Room without Window,Slotervaart,4.1,https://www.booking.com/hotel/nl/met-amsterdam-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=229&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=610541304_239064999_0_2_0&highlighted_blocks=610541304_239064999_0_2_0&matching_block_id=610541304_239064999_0_2_0&sr_pri_blocks=610541304_239064999_0_2_0__80313&from=searchresults
Hotel Bellington,459,1,1,8.3,749.0,Basic Double Room with Shared Bathroom,Oud Zuid,1.6,https://www.booking.com/hotel/nl/bellington.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=230&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1024702_335553194_0_0_0&highlighted_blocks=1024702_335553194_0_0_0&matching_block_id=1024702_335553194_0_0_0&sr_pri_blocks=1024702_335553194_0_0_0__45884&from=searchresults
XO Hotels Park West,565,1,4,8.5,11057.0,Standard Twin Room,Sloterdijk,3.4,https://www.booking.com/hotel/nl/golden-tulip-amsterdam-west.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=231&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=43838901_94465771_0_2_0&highlighted_blocks=43838901_94465771_0_2_0&matching_block_id=43838901_94465771_0_2_0&sr_pri_blocks=43838901_94465771_0_2_0__56500&from=searchresults
XO Hotels City Centre,769,1,3,7.0,5886.0,Economy Twin Room,Amsterdam City Centre,350.0,https://www.booking.com/hotel/nl/terminus.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1089311_95129629_0_2_0&highlighted_blocks=1089311_95129629_0_2_0&matching_block_id=1089311_95129629_0_2_0&sr_pri_blocks=1089311_95129629_0_2_0__76900&from=searchresults
Amsterdam Marriott Hotel,1519,1,5,7.9,1649.0,Deluxe Room,Oud-West,1.5,https://www.booking.com/hotel/nl/amsterdam-marriott.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1635618_95141006_0_34_0&highlighted_blocks=1635618_95141006_0_34_0&matching_block_id=1635618_95141006_0_34_0&sr_pri_blocks=1635618_95141006_0_34_0__151864&from_sustainable_property_sr=1&from=searchresults
Hotel V Frederiksplein,1095,1,3,7.1,1917.0,Small Basement Room,Amsterdam City Centre,1.6,https://www.booking.com/hotel/nl/v-frederiksplein.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1209301_95135308_2_2_0&highlighted_blocks=1209301_95135308_2_2_0&matching_block_id=1209301_95135308_2_2_0&sr_pri_blocks=1209301_95135308_2_2_0__109506&from_sustainable_property_sr=1&from=searchresults
"art'otel amsterdam, Powered by Radisson Hotels",1607,1,4,8.7,3546.0,Art Twin Room,Amsterdam City Centre,0.6,https://www.booking.com/hotel/nl/art-otel-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=59180605_91476026_0_2_0&highlighted_blocks=59180605_91476026_0_2_0&matching_block_id=59180605_91476026_0_2_0&sr_pri_blocks=59180605_91476026_0_2_0__160737&from=searchresults
WestCord Art Hotel Amsterdam 4 stars,727,1,4,8.3,746.0,Superior Deluxe Room,Westerpark,2.8,https://www.booking.com/hotel/nl/westcord-art-hotel-amsterdam-4-stars.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1097106_95129751_2_2_0&highlighted_blocks=1097106_95129751_2_2_0&matching_block_id=1097106_95129751_2_2_0&sr_pri_blocks=1097106_95129751_2_2_0__72686&from=searchresults
Hotel Doria,1209,1,3,6.9,3995.0,Double Room,Amsterdam City Centre,100.0,https://www.booking.com/hotel/nl/doria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=77900603_416488792_0_1_0&highlighted_blocks=77900603_416488792_0_1_0&matching_block_id=77900603_416488792_0_1_0&sr_pri_blocks=77900603_416488792_0_1_0__120943&from=searchresults
Amsterdam ID Aparthotel,1051,1,3,8.8,2579.0,Studio,Westpoort,4.3,https://www.booking.com/hotel/nl/amsterdam-identity.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=43005001_91474676_2_2_0&highlighted_blocks=43005001_91474676_2_2_0&matching_block_id=43005001_91474676_2_2_0&sr_pri_blocks=43005001_91474676_2_2_0__105137&from_sustainable_property_sr=1&from=searchresults
Jan Luyken Amsterdam,1491,1,4,8.9,1374.0,Snug Room 1 Double Bed,Oud Zuid,1.7,https://www.booking.com/hotel/nl/luyken.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=239&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1008217_95127910_0_1_0_589711&highlighted_blocks=1008217_95127910_0_1_0_589711&matching_block_id=1008217_95127910_0_1_0_589711&sr_pri_blocks=1008217_95127910_0_1_0_589711_149102&from_sustainable_property_sr=1&from=searchresults
W Amsterdam,2015,1,5,7.7,876.0,"Cozy Exchange, Guest room, 1 King, Atrium view",Amsterdam City Centre,200.0,https://www.booking.com/hotel/nl/w-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=240&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=135838217_94590440_0_2_0&highlighted_blocks=135838217_94590440_0_2_0&matching_block_id=135838217_94590440_0_2_0&sr_pri_blocks=135838217_94590440_0_2_0__201478&from_sustainable_property_sr=1&from=searchresults
Hotel Victorie,631,1,3,7.4,110.0,Small Double Room,Zuideramstel,3.0,https://www.booking.com/hotel/nl/hotelvictorie.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=241&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1067017_95129279_0_2_0&highlighted_blocks=1067017_95129279_0_2_0&matching_block_id=1067017_95129279_0_2_0&sr_pri_blocks=1067017_95129279_0_2_0__63064&from=searchresults
Hotel Fogo Amsterdam,393,1,3,7.8,5190.0,Small Double Room,Osdorp,8.4,https://www.booking.com/hotel/nl/fogo-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=242&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1114141901_384340291_2_2_0&highlighted_blocks=1114141901_384340291_2_2_0&matching_block_id=1114141901_384340291_2_2_0&sr_pri_blocks=1114141901_384340291_2_2_0__39302&from=searchresults
Rembrandt Square Hotel,742,1,1,7.3,1799.0,Twin Room with Shared Bathroom,Amsterdam City Centre,0.8,https://www.booking.com/hotel/nl/rembrandtsquarehotel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=243&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1153701_110173450_0_0_0&highlighted_blocks=1153701_110173450_0_0_0&matching_block_id=1153701_110173450_0_0_0&sr_pri_blocks=1153701_110173450_0_0_0__74218&from_sustainable_property_sr=1&from=searchresults
Stayokay Hostel Amsterdam Oost,748,1,,8.4,4464.0,Comfort Double Room with Private Bathroom,Zeeburg,3.0,https://www.booking.com/hotel/nl/stayokay-amsterdam-zeeburg.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=244&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1160421_95134378_0_2_0&highlighted_blocks=1160421_95134378_0_2_0&matching_block_id=1160421_95134378_0_2_0&sr_pri_blocks=1160421_95134378_0_2_0__74762&from_sustainable_property_sr=1&from=searchresults
"The Hoxton, Amsterdam",1804,1,4,8.4,670.0,Cosy,Amsterdam City Centre,400.0,https://www.booking.com/hotel/nl/the-hoxton-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=245&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=146577902_407727948_2_0_0&highlighted_blocks=146577902_407727948_2_0_0&matching_block_id=146577902_407727948_2_0_0&sr_pri_blocks=146577902_407727948_2_0_0__180400&from_sustainable_property_sr=1&from=searchresults
Delta Hotel City Center,842,1,3,7.1,4568.0,Double or Twin Room,Amsterdam City Centre,400.0,https://www.booking.com/hotel/nl/deltahotel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=246&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=1069702_412302271_0_1_0&highlighted_blocks=1069702_412302271_0_1_0&matching_block_id=1069702_412302271_0_1_0&sr_pri_blocks=1069702_412302271_0_1_0__84186&from=searchresults
Amsterdam Downtown Hotel,739,1,2,7.1,2024.0,Economy Double Room,Amsterdam City Centre,1.0,https://www.booking.com/hotel/nl/amsterdam-downtown-amsterdam1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=247&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=24223513_94361109_0_0_0&highlighted_blocks=24223513_94361109_0_0_0&matching_block_id=24223513_94361109_0_0_0&sr_pri_blocks=24223513_94361109_0_0_0__73903&from=searchresults
Via Suites,795,1,4,8.3,2654.0,Deluxe Suite,Bijlmermeer,6.6,https://www.booking.com/hotel/nl/via-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=248&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=487032601_160340789_2_2_0_263745&highlighted_blocks=487032601_160340789_2_2_0_263745&matching_block_id=487032601_160340789_2_2_0_263745&sr_pri_blocks=487032601_160340789_2_2_0_263745_79528&from=searchresults
XO Hotels Couture,565,1,4,8.7,9379.0,Standard Double Room,Slotervaart,4.3,https://www.booking.com/hotel/nl/best-western-premier-couture.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=249&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682240&all_sr_blocks=109210005_97773469_0_2_0&highlighted_blocks=109210005_97773469_0_2_0&matching_block_id=109210005_97773469_0_2_0&sr_pri_blocks=109210005_97773469_0_2_0__56500&from=searchresults
